split,image,label,source_sample,source_image,source_kind,source_confidence,bbox_xyxy,bbox_yolo,angle,scale_x,scale_y,shear,tx,ty
train,images/train/low_conf_typical_12_07.jpg,labels/train/low_conf_typical_12_07.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"39.21,0.00,445.31,818.51",0 0.525510 0.399664 0.880922 0.799329,-4.3155,0.9418,1.021,3.2814,8.2188,-24.0433
train,images/train/low_conf_typical_12_08.jpg,labels/train/low_conf_typical_12_08.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"70.54,74.84,415.32,841.73",0 0.526962 0.447545 0.747895 0.748911,-3.9982,1.0339,0.9431,-2.7829,-1.4785,21.0012
train,images/train/low_conf_typical_12_09.jpg,labels/train/low_conf_typical_12_09.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"17.71,38.45,426.29,833.99",0 0.481556 0.425994 0.886288 0.776900,-2.6757,1.0667,0.9924,2.3584,-17.6871,2.1396
train,images/train/low_conf_typical_12_10.jpg,labels/train/low_conf_typical_12_10.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"50.51,0.00,451.46,837.27",0 0.544431 0.408824 0.869732 0.817647,-1.2467,1.0319,1.063,3.6648,12.1219,-13.331
train,images/train/low_conf_typical_12_11.jpg,labels/train/low_conf_typical_12_11.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"88.35,45.66,432.25,871.16",0 0.564649 0.447663 0.745987 0.806154,1.2603,1.0218,1.0387,-0.0015,12.6957,27.0719
train,images/train/low_conf_typical_12_12.jpg,labels/train/low_conf_typical_12_12.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"40.54,80.18,419.90,844.84",0 0.499392 0.451673 0.822925 0.746737,-0.8638,1.0344,0.9649,2.859,-10.9017,25.9445
train,images/train/low_conf_typical_12_13.jpg,labels/train/low_conf_typical_12_13.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"78.80,21.04,424.56,840.38",0 0.545947 0.420620 0.750020 0.800137,0.5511,0.9765,1.0363,-1.8537,3.142,-0.6207
train,images/train/low_conf_typical_12_14.jpg,labels/train/low_conf_typical_12_14.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"92.71,51.56,439.97,856.31",0 0.577745 0.443295 0.753256 0.785884,-2.3708,1.0482,1.0021,-3.3239,18.8284,20.8733
train,images/train/low_conf_typical_12_15.jpg,labels/train/low_conf_typical_12_15.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"78.07,9.59,409.19,849.79",0 0.528475 0.419623 0.718272 0.820509,5.3245,0.943,1.0301,3.0971,-4.0847,-3.2144
train,images/train/low_conf_typical_12_16.jpg,labels/train/low_conf_typical_12_16.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"71.67,11.18,397.01,810.60",0 0.508330 0.401259 0.705712 0.780688,2.0187,0.95,0.9993,3.6511,-8.1755,-23.5386
train,images/train/low_conf_typical_12_17.jpg,labels/train/low_conf_typical_12_17.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"71.50,39.80,407.13,850.64",0 0.519125 0.434785 0.728039 0.791844,-2.0165,0.9728,1.0156,-0.1919,-3.2445,12.9141
train,images/train/low_conf_typical_12_18.jpg,labels/train/low_conf_typical_12_18.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"27.23,0.00,457.60,844.40",0 0.525848 0.412305 0.933556 0.824611,-4.6707,1.0392,1.0561,2.2237,6.2756,-11.38
train,images/train/low_conf_typical_12_19.jpg,labels/train/low_conf_typical_12_19.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"80.93,57.40,437.63,852.68",0 0.562425 0.444375 0.773755 0.776641,-0.4414,1.0044,1.0057,-3.0644,10.118,21.6321
train,images/train/low_conf_typical_12_20.jpg,labels/train/low_conf_typical_12_20.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"79.37,18.41,416.59,854.80",0 0.537915 0.426375 0.731485 0.816786,-0.3972,1.0455,1.0585,-0.1414,2.1661,7.2781
train,images/train/low_conf_typical_12_21.jpg,labels/train/low_conf_typical_12_21.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"59.11,0.00,402.10,821.74",0 0.500220 0.401241 0.744012 0.802482,2.3509,0.9605,1.0351,-0.2392,-17.9419,-23.8895
train,images/train/low_conf_typical_12_22.jpg,labels/train/low_conf_typical_12_22.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"57.06,0.18,418.86,809.52",0 0.516179 0.395361 0.784824 0.790377,0.2767,0.992,1.0254,-2.9378,-11.9119,-27.26
train,images/train/low_conf_typical_12_23.jpg,labels/train/low_conf_typical_12_23.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"35.59,2.34,445.51,866.16",0 0.521806 0.424071 0.889194 0.843568,4.8236,0.9827,1.0694,-1.8197,-14.291,3.9039
train,images/train/low_conf_typical_12_24.jpg,labels/train/low_conf_typical_12_24.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"66.46,8.44,410.58,845.31",0 0.517390 0.416868 0.746466 0.817256,4.089,1.0529,1.0298,3.4478,-8.6373,-5.7867
train,images/train/low_conf_typical_12_25.jpg,labels/train/low_conf_typical_12_25.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"56.12,37.19,392.40,823.15",0 0.486460 0.420088 0.729458 0.767539,-1.8469,0.9443,0.986,0.7497,-16.9146,-4.5359
train,images/train/low_conf_typical_12_26.jpg,labels/train/low_conf_typical_12_26.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"66.01,62.74,437.35,842.27",0 0.545944 0.441900 0.805520 0.761268,-2.7747,0.9448,0.9739,2.4776,13.9859,16.9102
train,images/train/low_conf_typical_12_27.jpg,labels/train/low_conf_typical_12_27.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"10.03,18.85,440.59,873.95",0 0.488736 0.435936 0.933963 0.835057,-4.413,1.0668,1.0577,1.8689,-12.1154,17.6796
train,images/train/low_conf_typical_12_28.jpg,labels/train/low_conf_typical_12_28.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"28.37,16.03,429.26,874.57",0 0.496349 0.434864 0.869599 0.838418,-5.173,1.0336,1.0558,-0.1738,-9.948,16.7382
train,images/train/low_conf_typical_12_29.jpg,labels/train/low_conf_typical_12_29.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"60.96,28.39,403.42,805.52",0 0.503668 0.407180 0.742878 0.758917,3.7799,1.0151,0.9586,2.3139,-15.4175,-21.2409
train,images/train/low_conf_typical_12_30.jpg,labels/train/low_conf_typical_12_30.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"43.05,8.48,460.00,835.64",0 0.545613 0.412166 0.904436 0.807771,4.6497,1.0662,1.0231,-3.4445,11.7155,-12.0917
train,images/train/low_conf_typical_12_31.jpg,labels/train/low_conf_typical_12_31.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"43.71,43.24,420.55,830.85",0 0.503535 0.426801 0.817460 0.769158,0.6646,1.0391,0.9939,3.9796,-9.4622,2.4456
train,images/train/low_conf_typical_12_32.jpg,labels/train/low_conf_typical_12_32.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"5.62,17.68,428.37,831.63",0 0.470706 0.414701 0.917028 0.794879,-5.4019,1.0232,1.0012,1.7156,-19.1036,-8.374
train,images/train/low_conf_typical_12_33.jpg,labels/train/low_conf_typical_12_33.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"36.04,44.22,433.96,829.62",0 0.509767 0.426683 0.863162 0.766993,3.5294,0.9758,0.9774,-2.9661,-18.7414,-0.1317
train,images/train/low_conf_typical_12_34.jpg,labels/train/low_conf_typical_12_34.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"92.63,0.00,398.17,841.10",0 0.532328 0.410692 0.662780 0.821385,2.4556,0.9549,1.0586,2.5391,0.7137,-12.8722
train,images/train/low_conf_typical_12_35.jpg,labels/train/low_conf_typical_12_35.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"59.90,20.42,425.78,823.12",0 0.526762 0.411886 0.793675 0.783890,-4.8116,1.0298,0.9843,-1.9657,0.7589,-12.2053
train,images/train/low_conf_typical_12_36.jpg,labels/train/low_conf_typical_12_36.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"61.03,42.56,398.83,830.53",0 0.498759 0.426314 0.732752 0.769502,-1.1184,1.0267,0.9919,-0.3609,-14.9471,2.2099
train,images/train/low_conf_typical_12_37.jpg,labels/train/low_conf_typical_12_37.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"82.67,24.82,429.23,828.89",0 0.555203 0.416849 0.751761 0.785218,-3.6542,0.9519,0.9973,-0.4793,15.5077,-6.5622
train,images/train/low_conf_typical_12_38.jpg,labels/train/low_conf_typical_12_38.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"38.36,19.90,440.20,851.56",0 0.519051 0.425514 0.871664 0.812169,3.5287,1.0164,1.0342,-1.9763,-14.1775,3.1346
train,images/train/low_conf_typical_12_39.jpg,labels/train/low_conf_typical_12_39.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"56.99,0.00,399.74,817.83",0 0.495374 0.399331 0.743500 0.798663,-1.6941,0.9624,1.0436,0.8073,-13.0085,-27.7899
train,images/train/low_conf_typical_12_40.jpg,labels/train/low_conf_typical_12_40.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"34.27,18.33,460.00,827.85",0 0.536080 0.413172 0.923502 0.790550,-3.2929,1.0247,1.0091,3.8898,11.2865,-9.7574
train,images/train/low_conf_typical_12_41.jpg,labels/train/low_conf_typical_12_41.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"78.64,0.00,426.42,829.99",0 0.547785 0.405270 0.754398 0.810540,3.1105,1.0307,1.0351,1.7425,4.6634,-18.9193
train,images/train/low_conf_typical_12_42.jpg,labels/train/low_conf_typical_12_42.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"94.70,0.00,439.47,827.29",0 0.579354 0.403952 0.747868 0.807903,3.3695,1.0121,1.0308,1.7855,19.2034,-20.8582
train,images/train/low_conf_typical_12_43.jpg,labels/train/low_conf_typical_12_43.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"29.39,25.97,428.58,833.80",0 0.496711 0.419811 0.865933 0.788897,-2.3258,1.0097,1.0117,3.2336,-8.9923,-2.8299
train,images/train/low_conf_typical_12_44.jpg,labels/train/low_conf_typical_12_44.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"91.94,62.06,434.37,857.36",0 0.570831 0.448933 0.742792 0.776661,0.2946,1.0513,1.0071,-0.2152,16.1845,26.1779
train,images/train/low_conf_typical_12_45.jpg,labels/train/low_conf_typical_12_45.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"67.95,2.76,425.31,811.75",0 0.534990 0.397708 0.775169 0.790028,1.3218,0.9759,1.0186,-1.9711,-3.0703,-25.7182
train,images/train/low_conf_typical_12_46.jpg,labels/train/low_conf_typical_12_46.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"53.85,30.51,394.97,846.53",0 0.486792 0.428240 0.739954 0.796894,-5.1194,0.9986,0.9982,-3.386,-18.649,5.8141
train,images/train/low_conf_typical_12_47.jpg,labels/train/low_conf_typical_12_47.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"68.95,76.00,441.44,847.67",0 0.553571 0.451014 0.808006 0.753581,-5.4932,1.0301,0.9406,-1.9838,13.8091,24.5868
train,images/train/low_conf_typical_12_48.jpg,labels/train/low_conf_typical_12_48.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"76.74,0.00,460.00,845.04",0 0.582147 0.412619 0.831367 0.825239,4.9682,1.0173,1.0604,0.7648,17.2571,-16.5555
train,images/train/low_conf_typical_12_49.jpg,labels/train/low_conf_typical_12_49.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"2.05,17.59,429.84,853.12",0 0.468432 0.425152 0.927958 0.815947,-4.9509,1.008,1.033,2.626,-18.9799,4.6189
train,images/train/low_conf_typical_12_50.jpg,labels/train/low_conf_typical_12_50.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"65.08,23.71,412.29,796.78",0 0.517757 0.400629 0.753178 0.754946,-1.5597,0.9428,0.9719,1.9259,-1.3387,-25.6599
train,images/train/low_conf_typical_12_51.jpg,labels/train/low_conf_typical_12_51.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"81.61,60.30,435.17,830.43",0 0.560504 0.434926 0.766935 0.752072,3.8542,0.9827,0.9519,0.7386,9.1486,6.5178
train,images/train/low_conf_typical_12_52.jpg,labels/train/low_conf_typical_12_52.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"68.91,25.09,433.70,806.68",0 0.545134 0.406135 0.791306 0.763276,5.1882,0.9642,0.9594,0.7528,0.6153,-22.8125
train,images/train/low_conf_typical_12_53.jpg,labels/train/low_conf_typical_12_53.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"64.87,50.08,427.19,841.13",0 0.533684 0.435162 0.785943 0.772506,-4.1503,0.9922,0.9765,-0.6757,5.3012,10.7174
train,images/train/low_conf_typical_12_54.jpg,labels/train/low_conf_typical_12_54.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"98.15,59.78,417.53,853.68",0 0.559314 0.446029 0.692799 0.775294,-1.0926,0.9651,0.9996,-1.9347,11.7239,23.0126
train,images/train/low_conf_typical_12_55.jpg,labels/train/low_conf_typical_12_55.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"81.11,36.19,427.50,861.27",0 0.551638 0.438211 0.751403 0.805744,2.3012,1.0401,1.0301,1.2522,6.7443,16.4537
train,images/train/low_conf_typical_12_56.jpg,labels/train/low_conf_typical_12_56.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"53.64,20.63,393.64,840.84",0 0.485118 0.420635 0.737532 0.800987,0.4371,0.9832,1.0376,2.2834,-18.9993,-0.4303
train,images/train/low_conf_typical_12_57.jpg,labels/train/low_conf_typical_12_57.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"87.70,30.97,424.52,817.60",0 0.555553 0.414342 0.730618 0.768187,2.3301,1.0251,0.9801,3.0778,11.2456,-11.7911
val,images/val/low_conf_typical_12_58.jpg,labels/val/low_conf_typical_12_58.txt,12,D:\JLAO\uploads\frames\live-1b7df07d370d\phone-4a3318802e34.jpg,manual-no-detection,0.0,"83.93,42.54,431.21,809.92",0 0.558718 0.416242 0.753317 0.749393,2.3271,1.0505,0.9551,3.2728,12.5558,-11.7964
