source_dataset,source_split,split,source_image,image,label
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_006.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_006.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_006.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_007.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_007.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_007.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_008.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_008.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_008.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_009.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_009.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_009.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_010.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_010.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_010.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_011.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_011.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_011.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_012.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_012.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_012.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_013.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_013.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_013.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_014.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_014.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_014.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_015.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_015.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_015.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_016.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_016.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_016.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_017.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_017.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_017.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_018.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_018.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_018.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_019.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_019.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_019.txt
real_bmp_20,train,train,data/real_bangle_bmp_ai20/images/train/real_bangle_bmp_ai20_020.jpg,images/train/real_bmp_20__train__real_bangle_bmp_ai20_020.jpg,labels/train/real_bmp_20__train__real_bangle_bmp_ai20_020.txt
