source_dataset,source_split,split,source_image,image,label
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_56.jpg,images/train/low_conf_300__train__low_conf_typical_04_56.jpg,labels/train/low_conf_300__train__low_conf_typical_04_56.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_04_57.jpg,images/train/low_conf_300__train__low_conf_typical_04_57.jpg,labels/train/low_conf_300__train__low_conf_typical_04_57.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_01.jpg,images/train/low_conf_300__train__low_conf_typical_05_01.jpg,labels/train/low_conf_300__train__low_conf_typical_05_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_02.jpg,images/train/low_conf_300__train__low_conf_typical_05_02.jpg,labels/train/low_conf_300__train__low_conf_typical_05_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_03.jpg,images/train/low_conf_300__train__low_conf_typical_05_03.jpg,labels/train/low_conf_300__train__low_conf_typical_05_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_04.jpg,images/train/low_conf_300__train__low_conf_typical_05_04.jpg,labels/train/low_conf_300__train__low_conf_typical_05_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_05.jpg,images/train/low_conf_300__train__low_conf_typical_05_05.jpg,labels/train/low_conf_300__train__low_conf_typical_05_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_06.jpg,images/train/low_conf_300__train__low_conf_typical_05_06.jpg,labels/train/low_conf_300__train__low_conf_typical_05_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_07.jpg,images/train/low_conf_300__train__low_conf_typical_05_07.jpg,labels/train/low_conf_300__train__low_conf_typical_05_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_08.jpg,images/train/low_conf_300__train__low_conf_typical_05_08.jpg,labels/train/low_conf_300__train__low_conf_typical_05_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_09.jpg,images/train/low_conf_300__train__low_conf_typical_05_09.jpg,labels/train/low_conf_300__train__low_conf_typical_05_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_10.jpg,images/train/low_conf_300__train__low_conf_typical_05_10.jpg,labels/train/low_conf_300__train__low_conf_typical_05_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_11.jpg,images/train/low_conf_300__train__low_conf_typical_05_11.jpg,labels/train/low_conf_300__train__low_conf_typical_05_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_12.jpg,images/train/low_conf_300__train__low_conf_typical_05_12.jpg,labels/train/low_conf_300__train__low_conf_typical_05_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_13.jpg,images/train/low_conf_300__train__low_conf_typical_05_13.jpg,labels/train/low_conf_300__train__low_conf_typical_05_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_14.jpg,images/train/low_conf_300__train__low_conf_typical_05_14.jpg,labels/train/low_conf_300__train__low_conf_typical_05_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_15.jpg,images/train/low_conf_300__train__low_conf_typical_05_15.jpg,labels/train/low_conf_300__train__low_conf_typical_05_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_16.jpg,images/train/low_conf_300__train__low_conf_typical_05_16.jpg,labels/train/low_conf_300__train__low_conf_typical_05_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_05_17.jpg,images/train/low_conf_300__train__low_conf_typical_05_17.jpg,labels/train/low_conf_300__train__low_conf_typical_05_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_01.jpg,images/train/low_conf_300__train__low_conf_typical_07_01.jpg,labels/train/low_conf_300__train__low_conf_typical_07_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_02.jpg,images/train/low_conf_300__train__low_conf_typical_07_02.jpg,labels/train/low_conf_300__train__low_conf_typical_07_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_03.jpg,images/train/low_conf_300__train__low_conf_typical_07_03.jpg,labels/train/low_conf_300__train__low_conf_typical_07_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_04.jpg,images/train/low_conf_300__train__low_conf_typical_07_04.jpg,labels/train/low_conf_300__train__low_conf_typical_07_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_05.jpg,images/train/low_conf_300__train__low_conf_typical_07_05.jpg,labels/train/low_conf_300__train__low_conf_typical_07_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_06.jpg,images/train/low_conf_300__train__low_conf_typical_07_06.jpg,labels/train/low_conf_300__train__low_conf_typical_07_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_07.jpg,images/train/low_conf_300__train__low_conf_typical_07_07.jpg,labels/train/low_conf_300__train__low_conf_typical_07_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_08.jpg,images/train/low_conf_300__train__low_conf_typical_07_08.jpg,labels/train/low_conf_300__train__low_conf_typical_07_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_09.jpg,images/train/low_conf_300__train__low_conf_typical_07_09.jpg,labels/train/low_conf_300__train__low_conf_typical_07_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_10.jpg,images/train/low_conf_300__train__low_conf_typical_07_10.jpg,labels/train/low_conf_300__train__low_conf_typical_07_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_11.jpg,images/train/low_conf_300__train__low_conf_typical_07_11.jpg,labels/train/low_conf_300__train__low_conf_typical_07_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_12.jpg,images/train/low_conf_300__train__low_conf_typical_07_12.jpg,labels/train/low_conf_300__train__low_conf_typical_07_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_13.jpg,images/train/low_conf_300__train__low_conf_typical_07_13.jpg,labels/train/low_conf_300__train__low_conf_typical_07_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_14.jpg,images/train/low_conf_300__train__low_conf_typical_07_14.jpg,labels/train/low_conf_300__train__low_conf_typical_07_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_15.jpg,images/train/low_conf_300__train__low_conf_typical_07_15.jpg,labels/train/low_conf_300__train__low_conf_typical_07_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_16.jpg,images/train/low_conf_300__train__low_conf_typical_07_16.jpg,labels/train/low_conf_300__train__low_conf_typical_07_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_07_17.jpg,images/train/low_conf_300__train__low_conf_typical_07_17.jpg,labels/train/low_conf_300__train__low_conf_typical_07_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_01.jpg,images/train/low_conf_300__train__low_conf_typical_08_01.jpg,labels/train/low_conf_300__train__low_conf_typical_08_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_02.jpg,images/train/low_conf_300__train__low_conf_typical_08_02.jpg,labels/train/low_conf_300__train__low_conf_typical_08_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_03.jpg,images/train/low_conf_300__train__low_conf_typical_08_03.jpg,labels/train/low_conf_300__train__low_conf_typical_08_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_04.jpg,images/train/low_conf_300__train__low_conf_typical_08_04.jpg,labels/train/low_conf_300__train__low_conf_typical_08_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_05.jpg,images/train/low_conf_300__train__low_conf_typical_08_05.jpg,labels/train/low_conf_300__train__low_conf_typical_08_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_06.jpg,images/train/low_conf_300__train__low_conf_typical_08_06.jpg,labels/train/low_conf_300__train__low_conf_typical_08_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_07.jpg,images/train/low_conf_300__train__low_conf_typical_08_07.jpg,labels/train/low_conf_300__train__low_conf_typical_08_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_08.jpg,images/train/low_conf_300__train__low_conf_typical_08_08.jpg,labels/train/low_conf_300__train__low_conf_typical_08_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_09.jpg,images/train/low_conf_300__train__low_conf_typical_08_09.jpg,labels/train/low_conf_300__train__low_conf_typical_08_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_10.jpg,images/train/low_conf_300__train__low_conf_typical_08_10.jpg,labels/train/low_conf_300__train__low_conf_typical_08_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_11.jpg,images/train/low_conf_300__train__low_conf_typical_08_11.jpg,labels/train/low_conf_300__train__low_conf_typical_08_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_12.jpg,images/train/low_conf_300__train__low_conf_typical_08_12.jpg,labels/train/low_conf_300__train__low_conf_typical_08_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_13.jpg,images/train/low_conf_300__train__low_conf_typical_08_13.jpg,labels/train/low_conf_300__train__low_conf_typical_08_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_14.jpg,images/train/low_conf_300__train__low_conf_typical_08_14.jpg,labels/train/low_conf_300__train__low_conf_typical_08_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_15.jpg,images/train/low_conf_300__train__low_conf_typical_08_15.jpg,labels/train/low_conf_300__train__low_conf_typical_08_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_16.jpg,images/train/low_conf_300__train__low_conf_typical_08_16.jpg,labels/train/low_conf_300__train__low_conf_typical_08_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_08_17.jpg,images/train/low_conf_300__train__low_conf_typical_08_17.jpg,labels/train/low_conf_300__train__low_conf_typical_08_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_01.jpg,images/train/low_conf_300__train__low_conf_typical_09_01.jpg,labels/train/low_conf_300__train__low_conf_typical_09_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_02.jpg,images/train/low_conf_300__train__low_conf_typical_09_02.jpg,labels/train/low_conf_300__train__low_conf_typical_09_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_03.jpg,images/train/low_conf_300__train__low_conf_typical_09_03.jpg,labels/train/low_conf_300__train__low_conf_typical_09_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_04.jpg,images/train/low_conf_300__train__low_conf_typical_09_04.jpg,labels/train/low_conf_300__train__low_conf_typical_09_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_05.jpg,images/train/low_conf_300__train__low_conf_typical_09_05.jpg,labels/train/low_conf_300__train__low_conf_typical_09_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_06.jpg,images/train/low_conf_300__train__low_conf_typical_09_06.jpg,labels/train/low_conf_300__train__low_conf_typical_09_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_07.jpg,images/train/low_conf_300__train__low_conf_typical_09_07.jpg,labels/train/low_conf_300__train__low_conf_typical_09_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_08.jpg,images/train/low_conf_300__train__low_conf_typical_09_08.jpg,labels/train/low_conf_300__train__low_conf_typical_09_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_09.jpg,images/train/low_conf_300__train__low_conf_typical_09_09.jpg,labels/train/low_conf_300__train__low_conf_typical_09_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_10.jpg,images/train/low_conf_300__train__low_conf_typical_09_10.jpg,labels/train/low_conf_300__train__low_conf_typical_09_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_11.jpg,images/train/low_conf_300__train__low_conf_typical_09_11.jpg,labels/train/low_conf_300__train__low_conf_typical_09_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_12.jpg,images/train/low_conf_300__train__low_conf_typical_09_12.jpg,labels/train/low_conf_300__train__low_conf_typical_09_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_13.jpg,images/train/low_conf_300__train__low_conf_typical_09_13.jpg,labels/train/low_conf_300__train__low_conf_typical_09_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_14.jpg,images/train/low_conf_300__train__low_conf_typical_09_14.jpg,labels/train/low_conf_300__train__low_conf_typical_09_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_15.jpg,images/train/low_conf_300__train__low_conf_typical_09_15.jpg,labels/train/low_conf_300__train__low_conf_typical_09_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_16.jpg,images/train/low_conf_300__train__low_conf_typical_09_16.jpg,labels/train/low_conf_300__train__low_conf_typical_09_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_17.jpg,images/train/low_conf_300__train__low_conf_typical_09_17.jpg,labels/train/low_conf_300__train__low_conf_typical_09_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_18.jpg,images/train/low_conf_300__train__low_conf_typical_09_18.jpg,labels/train/low_conf_300__train__low_conf_typical_09_18.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_19.jpg,images/train/low_conf_300__train__low_conf_typical_09_19.jpg,labels/train/low_conf_300__train__low_conf_typical_09_19.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_20.jpg,images/train/low_conf_300__train__low_conf_typical_09_20.jpg,labels/train/low_conf_300__train__low_conf_typical_09_20.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_21.jpg,images/train/low_conf_300__train__low_conf_typical_09_21.jpg,labels/train/low_conf_300__train__low_conf_typical_09_21.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_22.jpg,images/train/low_conf_300__train__low_conf_typical_09_22.jpg,labels/train/low_conf_300__train__low_conf_typical_09_22.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_23.jpg,images/train/low_conf_300__train__low_conf_typical_09_23.jpg,labels/train/low_conf_300__train__low_conf_typical_09_23.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_24.jpg,images/train/low_conf_300__train__low_conf_typical_09_24.jpg,labels/train/low_conf_300__train__low_conf_typical_09_24.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_25.jpg,images/train/low_conf_300__train__low_conf_typical_09_25.jpg,labels/train/low_conf_300__train__low_conf_typical_09_25.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_26.jpg,images/train/low_conf_300__train__low_conf_typical_09_26.jpg,labels/train/low_conf_300__train__low_conf_typical_09_26.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_27.jpg,images/train/low_conf_300__train__low_conf_typical_09_27.jpg,labels/train/low_conf_300__train__low_conf_typical_09_27.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_28.jpg,images/train/low_conf_300__train__low_conf_typical_09_28.jpg,labels/train/low_conf_300__train__low_conf_typical_09_28.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_29.jpg,images/train/low_conf_300__train__low_conf_typical_09_29.jpg,labels/train/low_conf_300__train__low_conf_typical_09_29.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_30.jpg,images/train/low_conf_300__train__low_conf_typical_09_30.jpg,labels/train/low_conf_300__train__low_conf_typical_09_30.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_31.jpg,images/train/low_conf_300__train__low_conf_typical_09_31.jpg,labels/train/low_conf_300__train__low_conf_typical_09_31.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_32.jpg,images/train/low_conf_300__train__low_conf_typical_09_32.jpg,labels/train/low_conf_300__train__low_conf_typical_09_32.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_33.jpg,images/train/low_conf_300__train__low_conf_typical_09_33.jpg,labels/train/low_conf_300__train__low_conf_typical_09_33.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_34.jpg,images/train/low_conf_300__train__low_conf_typical_09_34.jpg,labels/train/low_conf_300__train__low_conf_typical_09_34.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_35.jpg,images/train/low_conf_300__train__low_conf_typical_09_35.jpg,labels/train/low_conf_300__train__low_conf_typical_09_35.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_36.jpg,images/train/low_conf_300__train__low_conf_typical_09_36.jpg,labels/train/low_conf_300__train__low_conf_typical_09_36.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_37.jpg,images/train/low_conf_300__train__low_conf_typical_09_37.jpg,labels/train/low_conf_300__train__low_conf_typical_09_37.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_38.jpg,images/train/low_conf_300__train__low_conf_typical_09_38.jpg,labels/train/low_conf_300__train__low_conf_typical_09_38.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_39.jpg,images/train/low_conf_300__train__low_conf_typical_09_39.jpg,labels/train/low_conf_300__train__low_conf_typical_09_39.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_40.jpg,images/train/low_conf_300__train__low_conf_typical_09_40.jpg,labels/train/low_conf_300__train__low_conf_typical_09_40.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_41.jpg,images/train/low_conf_300__train__low_conf_typical_09_41.jpg,labels/train/low_conf_300__train__low_conf_typical_09_41.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_42.jpg,images/train/low_conf_300__train__low_conf_typical_09_42.jpg,labels/train/low_conf_300__train__low_conf_typical_09_42.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_43.jpg,images/train/low_conf_300__train__low_conf_typical_09_43.jpg,labels/train/low_conf_300__train__low_conf_typical_09_43.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_44.jpg,images/train/low_conf_300__train__low_conf_typical_09_44.jpg,labels/train/low_conf_300__train__low_conf_typical_09_44.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_45.jpg,images/train/low_conf_300__train__low_conf_typical_09_45.jpg,labels/train/low_conf_300__train__low_conf_typical_09_45.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_46.jpg,images/train/low_conf_300__train__low_conf_typical_09_46.jpg,labels/train/low_conf_300__train__low_conf_typical_09_46.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_47.jpg,images/train/low_conf_300__train__low_conf_typical_09_47.jpg,labels/train/low_conf_300__train__low_conf_typical_09_47.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_48.jpg,images/train/low_conf_300__train__low_conf_typical_09_48.jpg,labels/train/low_conf_300__train__low_conf_typical_09_48.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_49.jpg,images/train/low_conf_300__train__low_conf_typical_09_49.jpg,labels/train/low_conf_300__train__low_conf_typical_09_49.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_50.jpg,images/train/low_conf_300__train__low_conf_typical_09_50.jpg,labels/train/low_conf_300__train__low_conf_typical_09_50.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_51.jpg,images/train/low_conf_300__train__low_conf_typical_09_51.jpg,labels/train/low_conf_300__train__low_conf_typical_09_51.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_52.jpg,images/train/low_conf_300__train__low_conf_typical_09_52.jpg,labels/train/low_conf_300__train__low_conf_typical_09_52.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_53.jpg,images/train/low_conf_300__train__low_conf_typical_09_53.jpg,labels/train/low_conf_300__train__low_conf_typical_09_53.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_54.jpg,images/train/low_conf_300__train__low_conf_typical_09_54.jpg,labels/train/low_conf_300__train__low_conf_typical_09_54.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_55.jpg,images/train/low_conf_300__train__low_conf_typical_09_55.jpg,labels/train/low_conf_300__train__low_conf_typical_09_55.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_56.jpg,images/train/low_conf_300__train__low_conf_typical_09_56.jpg,labels/train/low_conf_300__train__low_conf_typical_09_56.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_09_57.jpg,images/train/low_conf_300__train__low_conf_typical_09_57.jpg,labels/train/low_conf_300__train__low_conf_typical_09_57.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_01.jpg,images/train/low_conf_300__train__low_conf_typical_10_01.jpg,labels/train/low_conf_300__train__low_conf_typical_10_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_02.jpg,images/train/low_conf_300__train__low_conf_typical_10_02.jpg,labels/train/low_conf_300__train__low_conf_typical_10_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_03.jpg,images/train/low_conf_300__train__low_conf_typical_10_03.jpg,labels/train/low_conf_300__train__low_conf_typical_10_03.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_04.jpg,images/train/low_conf_300__train__low_conf_typical_10_04.jpg,labels/train/low_conf_300__train__low_conf_typical_10_04.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_05.jpg,images/train/low_conf_300__train__low_conf_typical_10_05.jpg,labels/train/low_conf_300__train__low_conf_typical_10_05.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_06.jpg,images/train/low_conf_300__train__low_conf_typical_10_06.jpg,labels/train/low_conf_300__train__low_conf_typical_10_06.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_07.jpg,images/train/low_conf_300__train__low_conf_typical_10_07.jpg,labels/train/low_conf_300__train__low_conf_typical_10_07.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_08.jpg,images/train/low_conf_300__train__low_conf_typical_10_08.jpg,labels/train/low_conf_300__train__low_conf_typical_10_08.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_09.jpg,images/train/low_conf_300__train__low_conf_typical_10_09.jpg,labels/train/low_conf_300__train__low_conf_typical_10_09.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_10.jpg,images/train/low_conf_300__train__low_conf_typical_10_10.jpg,labels/train/low_conf_300__train__low_conf_typical_10_10.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_11.jpg,images/train/low_conf_300__train__low_conf_typical_10_11.jpg,labels/train/low_conf_300__train__low_conf_typical_10_11.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_12.jpg,images/train/low_conf_300__train__low_conf_typical_10_12.jpg,labels/train/low_conf_300__train__low_conf_typical_10_12.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_13.jpg,images/train/low_conf_300__train__low_conf_typical_10_13.jpg,labels/train/low_conf_300__train__low_conf_typical_10_13.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_14.jpg,images/train/low_conf_300__train__low_conf_typical_10_14.jpg,labels/train/low_conf_300__train__low_conf_typical_10_14.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_15.jpg,images/train/low_conf_300__train__low_conf_typical_10_15.jpg,labels/train/low_conf_300__train__low_conf_typical_10_15.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_16.jpg,images/train/low_conf_300__train__low_conf_typical_10_16.jpg,labels/train/low_conf_300__train__low_conf_typical_10_16.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_10_17.jpg,images/train/low_conf_300__train__low_conf_typical_10_17.jpg,labels/train/low_conf_300__train__low_conf_typical_10_17.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_01.jpg,images/train/low_conf_300__train__low_conf_typical_12_01.jpg,labels/train/low_conf_300__train__low_conf_typical_12_01.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_02.jpg,images/train/low_conf_300__train__low_conf_typical_12_02.jpg,labels/train/low_conf_300__train__low_conf_typical_12_02.txt
low_conf_300,train,train,data/jade_low_conf_typical_aug_300/images/train/low_conf_typical_12_03.jpg,images/train/low_conf_300__train__low_conf_typical_12_03.jpg,labels/train/low_conf_300__train__low_conf_typical_12_03.txt
